LEVEL_06_CODE ,TÊN GỐC,Tên khối
120700753950,,BAN LANH DAO
68099,,
68199,,
111100680021,,KHOI BAN BUON
111100680022,,KHOI BAN BUON
112100680121,,KHOI BAN LE
112100680122,,KHOI BAN LE
112100680151,,KHOI BAN LE
112100680152,,KHOI BAN LE
112100680153,,KHOI BAN LE
112100680154,,KHOI BAN LE
112100680155,,KHOI BAN LE
112100680156,,KHOI BAN LE
112100680157,,KHOI BAN LE
112100680158,,KHOI BAN LE
114600680335,,KHOI QUAN LY RUI RO
115600680440,,KHOI TAC NGHIEP
115600680446,,KHOI TAC NGHIEP
115700680465,,KHOI TAC NGHIEP
116700680521,,KHOI TAI CHINH-KE TOAN
117700680698,,KHOI HO TRO
119000680000,,BO PHAN CHUNG
120700680950,,BAN LANH DAO
68699,,
111100686021,,KHOI BAN BUON
112100686120,,KHOI BAN LE
112100686121,,KHOI BAN LE
112100686150,,KHOI BAN LE
112100686151,,KHOI BAN LE
112100686152,,KHOI BAN LE
112100686153,,KHOI BAN LE
114600686335,,KHOI QUAN LY RUI RO
115600686440,,KHOI TAC NGHIEP
115600686446,,KHOI TAC NGHIEP
115700686465,,KHOI TAC NGHIEP
117700686618,,KHOI HO TRO
119000686000,,BO PHAN CHUNG
120700686950,,BAN LANH DAO
74299,,
74499,,
111100742021,,KHOI BAN BUON
112100742121,,KHOI BAN LE
112100742150,,KHOI BAN LE
112100742151,,KHOI BAN LE
112100742152,,KHOI BAN LE
112100742154,,KHOI BAN LE
112100742156,,KHOI BAN LE
112100742159,,KHOI BAN LE
112100742160,,KHOI BAN LE
114600742335,,KHOI QUAN LY RUI RO
115600742440,,KHOI TAC NGHIEP
115600742446,,KHOI TAC NGHIEP
116700742521,,KHOI TAI CHINH-KE TOAN
117700742698,,KHOI HO TRO
119000742000,,BO PHAN CHUNG
120700742950,,BAN LANH DAO
71099,,
111100710021,,KHOI BAN BUON
111100710022,,KHOI BAN BUON
111100710023,,KHOI BAN BUON
112100710121,,KHOI BAN LE
112100710122,,KHOI BAN LE
112100710123,,KHOI BAN LE
112100710151,,KHOI BAN LE
112100710153,,KHOI BAN LE
112100710154,,KHOI BAN LE
112100710155,,KHOI BAN LE
114600710335,,KHOI QUAN LY RUI RO
115600710440,,KHOI TAC NGHIEP
115600710441,,KHOI TAC NGHIEP
115600710442,,KHOI TAC NGHIEP
115600710446,,KHOI TAC NGHIEP
115700710465,,KHOI TAC NGHIEP
116700710521,,KHOI TAI CHINH-KE TOAN
117700710698,,KHOI HO TRO
119000710000,,BO PHAN CHUNG
120700710950,,BAN LANH DAO
71199,,
111100711021,,KHOI BAN BUON
112100711120,,KHOI BAN LE
112100711121,,KHOI BAN LE
112100711151,,KHOI BAN LE
112100711152,,KHOI BAN LE
112100711153,,KHOI BAN LE
112100711154,,KHOI BAN LE
112100711157,,KHOI BAN LE
114600711335,,KHOI QUAN LY RUI RO
115600711440,,KHOI TAC NGHIEP
115600711446,,KHOI TAC NGHIEP
117700711618,,KHOI HO TRO
119000711000,,BO PHAN CHUNG
120700711950,,BAN LANH DAO
73499,,
73599,,
111100735021,,KHOI BAN BUON
112100735121,,KHOI BAN LE
112100735150,,KHOI BAN LE
112100735151,,KHOI BAN LE
112100735152,,KHOI BAN LE
112100735153,,KHOI BAN LE
112100735154,,KHOI BAN LE
112100735155,,KHOI BAN LE
112100735156,,KHOI BAN LE
112100735158,,KHOI BAN LE
114600735335,,KHOI QUAN LY RUI RO
115600735440,,KHOI TAC NGHIEP
115600735446,,KHOI TAC NGHIEP
116700735521,,KHOI TAI CHINH-KE TOAN
117700735698,,KHOI HO TRO
119000735000,,BO PHAN CHUNG
120700735950,,BAN LANH DAO
73099,,
73199,,
111100730021,,KHOI BAN BUON
112100730121,,KHOI BAN LE
112100730150,,KHOI BAN LE
112100730151,,KHOI BAN LE
112100730152,,KHOI BAN LE
112100730153,,KHOI BAN LE
112100730154,,KHOI BAN LE
112100730156,,KHOI BAN LE
112100730158,,KHOI BAN LE
114600730335,,KHOI QUAN LY RUI RO
115600730440,,KHOI TAC NGHIEP
115600730446,,KHOI TAC NGHIEP
116700730521,,KHOI TAI CHINH-KE TOAN
117700730698,,KHOI HO TRO
119000730000,,BO PHAN CHUNG
120700730950,,BAN LANH DAO
81899,,
119000818000,,BO PHAN CHUNG
