LEVEL_06_CODE ,Loa (mã khối),Tên khối
111100626021,11.0,KHOI BAN BUON
112100626121,12.0,KHOI BAN LE
112100626122,12.0,KHOI BAN LE
112100626150,12.0,KHOI BAN LE
112100626151,12.0,KHOI BAN LE
112100626152,12.0,KHOI BAN LE
112100626153,12.0,KHOI BAN LE
112100626154,12.0,KHOI BAN LE
114600626335,14.0,KHOI QUAN LY RUI RO
115600626440,15.0,KHOI TAC NGHIEP
115600626446,15.0,KHOI TAC NGHIEP
117700626618,17.0,KHOI HO TRO
119000626000,19.0,BO PHAN CHUNG
120700626950,20.0,BAN LANH DAO
62599,,
111100625021,11.0,KHOI BAN BUON
112100625121,12.0,KHOI BAN LE
112100625150,12.0,KHOI BAN LE
112100625151,12.0,KHOI BAN LE
112100625152,12.0,KHOI BAN LE
112100625153,12.0,KHOI BAN LE
114600625335,14.0,KHOI QUAN LY RUI RO
115600625440,15.0,KHOI TAC NGHIEP
115600625446,15.0,KHOI TAC NGHIEP
116700625521,16.0,KHOI TAI CHINH-KE TOAN
117700625698,17.0,KHOI HO TRO
119000625000,19.0,BO PHAN CHUNG
120700625950,20.0,BAN LANH DAO
64199,,
64399,,
111100641021,11.0,KHOI BAN BUON
112100641121,12.0,KHOI BAN LE
112100641150,12.0,KHOI BAN LE
112100641151,12.0,KHOI BAN LE
112100641152,12.0,KHOI BAN LE
112100641153,12.0,KHOI BAN LE
112100641154,12.0,KHOI BAN LE
114600641335,14.0,KHOI QUAN LY RUI RO
115600641440,15.0,KHOI TAC NGHIEP
115600641446,15.0,KHOI TAC NGHIEP
117700641618,17.0,KHOI HO TRO
119000641000,19.0,BO PHAN CHUNG
120700641950,20.0,BAN LANH DAO
64299,,
111100642021,11.0,KHOI BAN BUON
112100642121,12.0,KHOI BAN LE
112100642160,12.0,KHOI BAN LE
112100642161,12.0,KHOI BAN LE
112100642162,12.0,KHOI BAN LE
112100642163,12.0,KHOI BAN LE
112100642164,12.0,KHOI BAN LE
114600642335,14.0,KHOI QUAN LY RUI RO
115600642440,15.0,KHOI TAC NGHIEP
115600642446,15.0,KHOI TAC NGHIEP
117700642618,17.0,KHOI HO TRO
119000642000,19.0,BO PHAN CHUNG
120700642950,20.0,BAN LANH DAO
64699,,
112100646120,12.0,KHOI BAN LE
112100646150,12.0,KHOI BAN LE
112100646151,12.0,KHOI BAN LE
112100646152,12.0,KHOI BAN LE
112100646154,12.0,KHOI BAN LE
114600646335,14.0,KHOI QUAN LY RUI RO
115600646440,15.0,KHOI TAC NGHIEP
115600646446,15.0,KHOI TAC NGHIEP
117700646618,17.0,KHOI HO TRO
119000646000,19.0,BO PHAN CHUNG
120700646950,20.0,BAN LANH DAO
70199,,
70999,,
111100701021,11.0,KHOI BAN BUON
112100701121,12.0,KHOI BAN LE
112100701152,12.0,KHOI BAN LE
112100701154,12.0,KHOI BAN LE
112100701155,12.0,KHOI BAN LE
112100701156,12.0,KHOI BAN LE
112100701157,12.0,KHOI BAN LE
112100701158,12.0,KHOI BAN LE
114600701335,14.0,KHOI QUAN LY RUI RO
115600701440,15.0,KHOI TAC NGHIEP
115600701446,15.0,KHOI TAC NGHIEP
115700701465,15.0,KHOI TAC NGHIEP
116700701521,16.0,KHOI TAI CHINH-KE TOAN
117700701618,17.0,KHOI HO TRO
117700701698,17.0,KHOI HO TRO
119000701000,19.0,BO PHAN CHUNG
120700701950,20.0,BAN LANH DAO
70299,,
70899,,
111100702021,11.0,KHOI BAN BUON
112100702121,12.0,KHOI BAN LE
112100702150,12.0,KHOI BAN LE
112100702151,12.0,KHOI BAN LE
112100702152,12.0,KHOI BAN LE
112100702154,12.0,KHOI BAN LE
114600702335,14.0,KHOI QUAN LY RUI RO
115600702440,15.0,KHOI TAC NGHIEP
115600702446,15.0,KHOI TAC NGHIEP
117700702618,17.0,KHOI HO TRO
119000702000,19.0,BO PHAN CHUNG
120700702950,20.0,BAN LANH DAO
78599,,
78699,,
111100785021,11.0,KHOI BAN BUON
112100785121,12.0,KHOI BAN LE
112100785150,12.0,KHOI BAN LE
112100785151,12.0,KHOI BAN LE
112100785153,12.0,KHOI BAN LE
112100785154,12.0,KHOI BAN LE
112100785155,12.0,KHOI BAN LE
112100785156,12.0,KHOI BAN LE
112100785157,12.0,KHOI BAN LE
114600785335,14.0,KHOI QUAN LY RUI RO
115600785440,15.0,KHOI TAC NGHIEP
115600785446,15.0,KHOI TAC NGHIEP
115700785465,15.0,KHOI TAC NGHIEP
117700785618,17.0,KHOI HO TRO
119000785000,19.0,BO PHAN CHUNG
120700785950,20.0,BAN LANH DAO
72199,,
111100721021,11.0,KHOI BAN BUON
112100721121,12.0,KHOI BAN LE
112100721150,12.0,KHOI BAN LE
112100721151,12.0,KHOI BAN LE
112100721152,12.0,KHOI BAN LE
112100721153,12.0,KHOI BAN LE
112100721154,12.0,KHOI BAN LE
114600721335,14.0,KHOI QUAN LY RUI RO
115600721440,15.0,KHOI TAC NGHIEP
115600721446,15.0,KHOI TAC NGHIEP
116700721521,16.0,KHOI TAI CHINH-KE TOAN
117700721698,17.0,KHOI HO TRO
119000721000,19.0,BO PHAN CHUNG
120700721950,20.0,BAN LANH DAO
72999,,
111100729021,11.0,KHOI BAN BUON
112100729121,12.0,KHOI BAN LE
112100729150,12.0,KHOI BAN LE
112100729151,12.0,KHOI BAN LE
112100729152,12.0,KHOI BAN LE
114600729335,14.0,KHOI QUAN LY RUI RO
115600729440,15.0,KHOI TAC NGHIEP
115600729446,15.0,KHOI TAC NGHIEP
117700729618,17.0,KHOI HO TRO
119000729000,19.0,BO PHAN CHUNG
120700729950,20.0,BAN LANH DAO
78099,,
111100780021,11.0,KHOI BAN BUON
112100780121,12.0,KHOI BAN LE
112100780150,12.0,KHOI BAN LE
112100780151,12.0,KHOI BAN LE
112100780152,12.0,KHOI BAN LE
114600780335,14.0,KHOI QUAN LY RUI RO
115600780440,15.0,KHOI TAC NGHIEP
115600780446,15.0,KHOI TAC NGHIEP
117700780618,17.0,KHOI HO TRO
119000780000,19.0,BO PHAN CHUNG
120700780950,20.0,BAN LANH DAO
78899,,
111100788021,11.0,KHOI BAN BUON
112100788121,12.0,KHOI BAN LE
112100788150,12.0,KHOI BAN LE
112100788151,12.0,KHOI BAN LE
112100788152,12.0,KHOI BAN LE
112100788154,12.0,KHOI BAN LE
114600788335,14.0,KHOI QUAN LY RUI RO
115600788440,15.0,KHOI TAC NGHIEP
115600788446,15.0,KHOI TAC NGHIEP
115700788465,15.0,KHOI TAC NGHIEP
117700788618,17.0,KHOI HO TRO
119000788000,19.0,BO PHAN CHUNG
120700788950,20.0,BAN LANH DAO
74099,,
74199,,
111100741021,11.0,KHOI BAN BUON
112100741121,12.0,KHOI BAN LE
112100741122,12.0,KHOI BAN LE
112100741150,12.0,KHOI BAN LE
112100741151,12.0,KHOI BAN LE
112100741152,12.0,KHOI BAN LE
112100741153,12.0,KHOI BAN LE
114600741335,14.0,KHOI QUAN LY RUI RO
115600741440,15.0,KHOI TAC NGHIEP
115600741446,15.0,KHOI TAC NGHIEP
115700741465,15.0,KHOI TAC NGHIEP
117700741618,17.0,KHOI HO TRO
119000741000,19.0,BO PHAN CHUNG
120700741950,20.0,BAN LANH DAO
74599,,
111100745021,11.0,KHOI BAN BUON
114600745335,14.0,KHOI QUAN LY RUI RO
115600745440,15.0,KHOI TAC NGHIEP
115600745446,15.0,KHOI TAC NGHIEP
117700745618,17.0,KHOI HO TRO
119000745000,19.0,BO PHAN CHUNG
120700745950,20.0,BAN LANH DAO
73699,,
74899,,
111100748021,11.0,KHOI BAN BUON
111100748022,11.0,KHOI BAN BUON
112100748121,12.0,KHOI BAN LE
112100748122,12.0,KHOI BAN LE
112100748151,12.0,KHOI BAN LE
112100748152,12.0,KHOI BAN LE
112100748153,12.0,KHOI BAN LE
112100748154,12.0,KHOI BAN LE
112100748155,12.0,KHOI BAN LE
114600748335,14.0,KHOI QUAN LY RUI RO
115600748440,15.0,KHOI TAC NGHIEP
115600748446,15.0,KHOI TAC NGHIEP
117700748618,17.0,KHOI HO TRO
119000748000,19.0,BO PHAN CHUNG
120700748950,20.0,BAN LANH DAO
69199,,
69399,,
69499,,
111100691021,11.0,KHOI BAN BUON
112100691121,12.0,KHOI BAN LE
112100691151,12.0,KHOI BAN LE
112100691153,12.0,KHOI BAN LE
112100691154,12.0,KHOI BAN LE
112100691155,12.0,KHOI BAN LE
112100691156,12.0,KHOI BAN LE
112100691157,12.0,KHOI BAN LE
112100691159,12.0,KHOI BAN LE
114600691335,14.0,KHOI QUAN LY RUI RO
115600691440,15.0,KHOI TAC NGHIEP
115600691446,15.0,KHOI TAC NGHIEP
116700691521,16.0,KHOI TAI CHINH-KE TOAN
117700691698,17.0,KHOI HO TRO
119000691000,19.0,BO PHAN CHUNG
120700691950,20.0,BAN LANH DAO
69299,,
69699,,
111100696021,11.0,KHOI BAN BUON
112100696121,12.0,KHOI BAN LE
112100696150,12.0,KHOI BAN LE
112100696151,12.0,KHOI BAN LE
112100696152,12.0,KHOI BAN LE
112100696153,12.0,KHOI BAN LE
114600696335,14.0,KHOI QUAN LY RUI RO
115600696440,15.0,KHOI TAC NGHIEP
115600696446,15.0,KHOI TAC NGHIEP
117700696618,17.0,KHOI HO TRO
119000696000,19.0,BO PHAN CHUNG
120700696950,20.0,BAN LANH DAO
73799,,
73999,,
111100737021,11.0,KHOI BAN BUON
112100737120,12.0,KHOI BAN LE
112100737121,12.0,KHOI BAN LE
112100737151,12.0,KHOI BAN LE
112100737152,12.0,KHOI BAN LE
112100737154,12.0,KHOI BAN LE
112100737155,12.0,KHOI BAN LE
112100737158,12.0,KHOI BAN LE
114600737335,14.0,KHOI QUAN LY RUI RO
115600737440,15.0,KHOI TAC NGHIEP
115600737446,15.0,KHOI TAC NGHIEP
117700737618,17.0,KHOI HO TRO
119000737000,19.0,BO PHAN CHUNG
120700737950,20.0,BAN LANH DAO
75099,,
75199,,
75299,,
111100750021,11.0,KHOI BAN BUON
112100750121,12.0,KHOI BAN LE
112100750150,12.0,KHOI BAN LE
112100750152,12.0,KHOI BAN LE
112100750153,12.0,KHOI BAN LE
112100750155,12.0,KHOI BAN LE
112100750156,12.0,KHOI BAN LE
112100750159,12.0,KHOI BAN LE
112100750161,12.0,KHOI BAN LE
114600750335,14.0,KHOI QUAN LY RUI RO
115600750440,15.0,KHOI TAC NGHIEP
115600750446,15.0,KHOI TAC NGHIEP
116700750521,16.0,KHOI TAI CHINH-KE TOAN
117700750698,17.0,KHOI HO TRO
119000750000,19.0,BO PHAN CHUNG
120700750950,20.0,BAN LANH DAO
75399,,
75499,,
111100753021,11.0,KHOI BAN BUON
112100753120,12.0,KHOI BAN LE
112100753121,12.0,KHOI BAN LE
112100753154,12.0,KHOI BAN LE
112100753155,12.0,KHOI BAN LE
112100753156,12.0,KHOI BAN LE
114600753335,14.0,KHOI QUAN LY RUI RO
115600753440,15.0,KHOI TAC NGHIEP
115600753446,15.0,KHOI TAC NGHIEP
117700753618,17.0,KHOI HO TRO
119000753000,19.0,BO PHAN CHUNG
120700753950,20.0,BAN LANH DAO
68099,,
68199,,
111100680021,11.0,KHOI BAN BUON
111100680022,11.0,KHOI BAN BUON
112100680121,12.0,KHOI BAN LE
112100680122,12.0,KHOI BAN LE
112100680151,12.0,KHOI BAN LE
112100680152,12.0,KHOI BAN LE
112100680153,12.0,KHOI BAN LE
112100680154,12.0,KHOI BAN LE
112100680155,12.0,KHOI BAN LE
112100680156,12.0,KHOI BAN LE
112100680157,12.0,KHOI BAN LE
112100680158,12.0,KHOI BAN LE
114600680335,14.0,KHOI QUAN LY RUI RO
115600680440,15.0,KHOI TAC NGHIEP
115600680446,15.0,KHOI TAC NGHIEP
115700680465,15.0,KHOI TAC NGHIEP
116700680521,16.0,KHOI TAI CHINH-KE TOAN
117700680698,17.0,KHOI HO TRO
119000680000,19.0,BO PHAN CHUNG
120700680950,20.0,BAN LANH DAO
68699,,
111100686021,11.0,KHOI BAN BUON
112100686120,12.0,KHOI BAN LE
112100686121,12.0,KHOI BAN LE
112100686150,12.0,KHOI BAN LE
112100686151,12.0,KHOI BAN LE
112100686152,12.0,KHOI BAN LE
112100686153,12.0,KHOI BAN LE
114600686335,14.0,KHOI QUAN LY RUI RO
115600686440,15.0,KHOI TAC NGHIEP
115600686446,15.0,KHOI TAC NGHIEP
115700686465,15.0,KHOI TAC NGHIEP
117700686618,17.0,KHOI HO TRO
119000686000,19.0,BO PHAN CHUNG
120700686950,20.0,BAN LANH DAO
74299,,
74499,,
111100742021,11.0,KHOI BAN BUON
112100742121,12.0,KHOI BAN LE
112100742150,12.0,KHOI BAN LE
112100742151,12.0,KHOI BAN LE
112100742152,12.0,KHOI BAN LE
112100742154,12.0,KHOI BAN LE
112100742156,12.0,KHOI BAN LE
112100742159,12.0,KHOI BAN LE
112100742160,12.0,KHOI BAN LE
114600742335,14.0,KHOI QUAN LY RUI RO
115600742440,15.0,KHOI TAC NGHIEP
115600742446,15.0,KHOI TAC NGHIEP
116700742521,16.0,KHOI TAI CHINH-KE TOAN
117700742698,17.0,KHOI HO TRO
119000742000,19.0,BO PHAN CHUNG
120700742950,20.0,BAN LANH DAO
71099,,
111100710021,11.0,KHOI BAN BUON
111100710022,11.0,KHOI BAN BUON
111100710023,11.0,KHOI BAN BUON
112100710121,12.0,KHOI BAN LE
112100710122,12.0,KHOI BAN LE
112100710123,12.0,KHOI BAN LE
112100710151,12.0,KHOI BAN LE
112100710153,12.0,KHOI BAN LE
112100710154,12.0,KHOI BAN LE
112100710155,12.0,KHOI BAN LE
114600710335,14.0,KHOI QUAN LY RUI RO
115600710440,15.0,KHOI TAC NGHIEP
115600710441,15.0,KHOI TAC NGHIEP
115600710442,15.0,KHOI TAC NGHIEP
115600710446,15.0,KHOI TAC NGHIEP
115700710465,15.0,KHOI TAC NGHIEP
116700710521,16.0,KHOI TAI CHINH-KE TOAN
117700710698,17.0,KHOI HO TRO
119000710000,19.0,BO PHAN CHUNG
120700710950,20.0,BAN LANH DAO
71199,,
111100711021,11.0,KHOI BAN BUON
112100711120,12.0,KHOI BAN LE
112100711121,12.0,KHOI BAN LE
112100711151,12.0,KHOI BAN LE
112100711152,12.0,KHOI BAN LE
112100711153,12.0,KHOI BAN LE
112100711154,12.0,KHOI BAN LE
112100711157,12.0,KHOI BAN LE
114600711335,14.0,KHOI QUAN LY RUI RO
115600711440,15.0,KHOI TAC NGHIEP
115600711446,15.0,KHOI TAC NGHIEP
117700711618,17.0,KHOI HO TRO
119000711000,19.0,BO PHAN CHUNG
120700711950,20.0,BAN LANH DAO
73499,,
73599,,
111100735021,11.0,KHOI BAN BUON
112100735121,12.0,KHOI BAN LE
112100735150,12.0,KHOI BAN LE
112100735151,12.0,KHOI BAN LE
112100735152,12.0,KHOI BAN LE
112100735153,12.0,KHOI BAN LE
112100735154,12.0,KHOI BAN LE
112100735155,12.0,KHOI BAN LE
112100735156,12.0,KHOI BAN LE
112100735158,12.0,KHOI BAN LE
114600735335,14.0,KHOI QUAN LY RUI RO
115600735440,15.0,KHOI TAC NGHIEP
115600735446,15.0,KHOI TAC NGHIEP
116700735521,16.0,KHOI TAI CHINH-KE TOAN
117700735698,17.0,KHOI HO TRO
119000735000,19.0,BO PHAN CHUNG
120700735950,20.0,BAN LANH DAO
73099,,
73199,,
111100730021,11.0,KHOI BAN BUON
112100730121,12.0,KHOI BAN LE
112100730150,12.0,KHOI BAN LE
112100730151,12.0,KHOI BAN LE
112100730152,12.0,KHOI BAN LE
112100730153,12.0,KHOI BAN LE
112100730154,12.0,KHOI BAN LE
112100730156,12.0,KHOI BAN LE
112100730158,12.0,KHOI BAN LE
114600730335,14.0,KHOI QUAN LY RUI RO
115600730440,15.0,KHOI TAC NGHIEP
115600730446,15.0,KHOI TAC NGHIEP
116700730521,16.0,KHOI TAI CHINH-KE TOAN
117700730698,17.0,KHOI HO TRO
119000730000,19.0,BO PHAN CHUNG
120700730950,20.0,BAN LANH DAO
81899,,
119000818000,19.0,BO PHAN CHUNG
