Lv0,Lv1,Lv2,Lv3,Lv4,LvPK,Size
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11101E+11,41,519
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11101E+11,41,3
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11101E+11,41,0
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11101E+11,41,8566
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,10
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,41,12055
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,102
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,41,16714
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11101E+11,41,224
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11101E+11,41,24151
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,98
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,41,0
1.174E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11101E+11,41,6376
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11101E+11,41,15
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,41,5489
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,42
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11101E+11,41,16078
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,43
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,41,8261
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,47
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11101E+11,41,2238
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11101E+11,41,26
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,449
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,219
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,31356
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,346
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,44162
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,89
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11101E+11,41,0
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.11101E+11,41,0
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11101E+11,41,545
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,229580
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,74217
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11101E+11,41,0
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11101E+11,41,312
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,789
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,8453
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,8111
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11101E+11,41,1237
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,3443
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,41,3517
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11101E+11,41,3894
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.11101E+11,41,2036
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,18027
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,28540
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11101E+11,41,7352
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11101E+11,41,0
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,172
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,45
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,2456
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,495
1.22401E+11,1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,41,34890
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,247
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,41,181
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,9175
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,241
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,17
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,2354
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,23
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,817
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,357
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,502
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,4
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,697
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,10
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,1007
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,4
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,129
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,266
1.22401E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,228
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,2
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,670
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,345
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,2
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,94
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,18
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,10
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1307
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1840
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,3
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,3111
1.22401E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,180
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1328
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,3489
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,1024
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,0
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,2
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,28
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,27
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,4
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,12
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,12
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,13
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,6
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,60
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,95
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,26
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,38
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,29521
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,408
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,492401
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,35771
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,342746
1.21501E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,41,1405733
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,396635
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,44753
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,180662
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,189290
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,1142352
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,1753
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,12
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,66074
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,28912
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,32
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,40687
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,346
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,56413
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,757
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,333
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,10462
1.174E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,21518
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,51
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,18526
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,141
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,54265
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,144
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,27883
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,160
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,7554
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,83
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1518
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,738
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,105826
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,1169
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,149048
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,302
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,251926
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,457
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,1838
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,600530
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,774829
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,250483
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,473175
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,1057
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,2660
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,28531
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,27374
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,4174
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,11619
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,11869
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,13141
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,6872
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,60840
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,96323
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,24815
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,37559
1.22401E+11,1.11401E+11,1.11401E+11,1.11401E+11,1.11401E+11,41,1173
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,1627
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,32
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,3165
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,4062
1.22401E+11,1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,41,193690
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,410
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,41,190
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,6651
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,2263
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,51
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,5931
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,204
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,2
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,1051
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,2930
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,3
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,840
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,7
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,728
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,6
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,729
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,3
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,92
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,2494
1.22401E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,650
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,1690
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,959
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,1314
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,15
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,15
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,7
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,878
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,10
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1768
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,3
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,3354
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,5
1.22401E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,2535
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,893
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,3351
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,1104
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,10
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,22
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,47
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,38
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,32
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,29
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,37
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,96
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,46
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,64
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,23
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,40
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,276947
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,295
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,634631
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,293493
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,572553
1.21501E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,41,1470381
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,287512
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,419909
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,512376
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,477051
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,3177808
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,16442
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,120
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,85159
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,237209
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,264
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,67967
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,578
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,59008
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,548
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,59083
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,241
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,7460
1.174E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,201896
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,475
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,52542
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,400
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,136758
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,77564
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,444
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,106490
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,1175
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,1166
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,568
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,71187
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,786
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,143189
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,290
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,271542
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,491
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,25914
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,461604
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,521208
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,240637
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,510017
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,9916
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,21829
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,47659
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,19843
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,39165
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,32953
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,36557
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,96887
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,46765
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,64795
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,23839
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,28160
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,107
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,10
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,492
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,311
1.22401E+11,1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,41,13641
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,17
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,41,12
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,1989
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,150
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,2
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,818
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,419
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,41,13
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,164
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,224
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.11301E+11,1.11301E+11,1.11301E+11,41,3761
1.22401E+11,1.174E+11,1.17401E+11,1.11301E+11,1.11301E+11,41,38
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,38
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,46
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,41,2
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,219
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,23
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.11301E+11,41,164
1.22401E+11,1.174E+11,1.17401E+11,1.14501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,32
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,233
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,46
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,403
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,2
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,448
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,5
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,41,236
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,0
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,41,1363
